"customer_id","experiment_group","name","signup_date","age","country","total_order","total_transaction","aov"
4668,A,Heather Moss,"2021-09-19",62,IN,1,62.02,62.02
4672,A,Sherri Richardson,"2022-04-07",64,BR,1,464.48,464.48
4676,A,Colleen Booker,"2023-04-24",20,ZA,1,97.9,97.9
4677,B,Anthony Butler,"2020-04-12",46,JP,1,209.24,209.24
4678,A,Courtney Oconnell,"2024-06-10",31,IN,1,17.47,17.47
4680,A,James Brennan,"2023-11-20",51,BR,1,25.61,25.61
4683,B,Marc Nguyen,"2024-02-26",50,ES,1,39.29,39.29
4684,A,David Underwood,"2023-05-29",37,BR,1,122.29,122.29
4687,B,Glenn Miller,"2025-05-03",71,GB,2,282.34,141.17
4688,A,Lisa Cross,"2021-11-17",75,PL,1,108.85,108.85
4693,B,Robin Jennings,"2020-07-03",74,US,1,223.62,223.62
4698,A,Natalie Martin,"2023-10-25",61,US,1,37.8,37.8
4699,B,Danny Reed Jr.,"2024-08-11",45,FR,2,176.13,88.06
4700,A,Sheila May,"2023-10-30",36,FR,2,360.68,180.34
4702,A,Kayla Rogers MD,"2025-08-18",32,US,1,88.96,88.96
4704,A,John Harrison,"2024-08-11",50,US,1,117.52,117.52
4706,A,Richard Anderson,"2021-09-27",25,US,1,57.52,57.52
4710,A,Tonya Mcknight,"2020-12-10",31,FR,1,136.09,136.09
4717,B,Krista Johnson,"2021-12-19",33,GB,2,160.84,80.42
4720,A,Stacey Morales,"2023-10-08",69,DE,2,85.69,42.84
4722,A,Melissa Marsh,"2023-12-26",74,FR,3,153.92,51.31
4725,B,Collin Griffin,"2020-04-30",60,AU,1,28.73,28.73
4726,A,Timothy Smith,"2024-01-10",68,DE,3,276.23,92.08
4736,A,Mike Aguilar,"2021-06-30",25,NL,1,24.73,24.73
4738,A,Ashley Douglas,"2024-02-21",67,IN,3,104.97,34.99
4739,B,Paul Wheeler,"2024-04-26",46,NL,1,71.02,71.02
4740,A,Isaiah Vazquez,"2020-04-22",44,JP,1,105.24,105.24
4742,A,Heather Sutton,"2020-04-05",35,PL,1,35.74,35.74
4748,A,Katelyn Morales,"2023-12-13",21,DE,2,140.52,70.26
4750,A,Donald Booker,"2020-11-05",62,BR,1,73.44,73.44
4751,B,Tamara Sutton,"2020-03-21",45,BR,1,33.63,33.63
4757,B,Michelle Moreno,"2020-07-01",42,NL,2,240.64,120.32
4760,A,Sheila Carroll,"2021-03-30",47,US,2,89.02,44.51
4763,B,Jake Bell,"2020-01-13",36,GB,3,171.74,57.25
4768,A,Angela Butler,"2021-10-05",25,US,2,35.78,17.89
4770,A,Thomas Johnson,"2024-02-16",21,NL,1,520.96,520.96
4777,B,Caleb Callahan,"2024-12-22",64,BR,1,83.09,83.09
4782,A,Roger Martin,"2024-08-08",74,IN,2,502.37,251.18
4786,A,Veronica Wilson,"2024-11-04",22,US,1,11.22,11.22
4791,B,Ernest Johnson,"2024-05-15",58,US,2,867.96,433.98
4794,A,Christian Gomez,"2020-03-13",53,BR,2,333.76,166.88
4795,B,Kayla Walker,"2022-02-20",20,IN,4,401.23,100.31
4799,B,Allison Morris,"2024-09-10",23,BR,1,66.63,66.63
4803,B,Danielle Schwartz,"2022-02-06",35,US,3,341.8,113.93
4806,A,Mia Vasquez,"2021-10-24",40,BR,1,41.67,41.67
4807,B,Andrew Wilson,"2022-03-17",59,GB,1,25.74,25.74
4814,A,Stacy Perez,"2023-03-09",60,US,4,213.63,53.41
4815,B,Matthew Bright,"2021-12-18",48,FR,1,102.13,102.13
4818,A,Charles Johnson,"2025-07-15",27,ES,2,272.61,136.3
4819,B,Kelli Santos,"2023-09-01",45,BR,1,151.66,151.66
4820,A,Teresa Kelly,"2022-07-07",44,AU,3,318.01,106.0
4821,B,Elizabeth White,"2023-01-10",53,US,1,34.62,34.62
4822,A,Renee Mueller,"2021-02-25",57,US,3,463.78,154.59
4824,A,Emma Orr,"2020-03-13",69,MX,1,66.41,66.41
4829,B,Eric Martinez,"2020-09-29",51,ES,1,90.83,90.83
4831,B,William Adams,"2021-03-07",72,SE,2,430.64,215.32
4836,A,Sean Hart,"2024-01-06",67,NL,1,19.58,19.58
4838,A,Justin Richard,"2024-12-03",53,JP,3,201.88,67.29
4843,B,Joseph Garcia,"2020-11-16",53,US,1,49.02,49.02
4847,B,Bryan White,"2022-06-19",49,GB,1,150.16,150.16
4853,B,Jennifer Mcdaniel,"2023-01-17",43,GB,3,383.42,127.81
4854,A,Wendy Strong,"2022-06-19",26,DE,1,49.05,49.05
4855,B,Anthony Mitchell,"2023-06-21",43,IN,2,647.81,323.9
4856,A,Marissa Carr,"2021-07-04",45,US,3,590.22,196.74
4859,B,Matthew Wong,"2023-07-21",53,BR,2,321.09,160.54
4866,A,Michael Martin,"2022-09-27",49,ZA,1,190.94,190.94
4871,B,Valerie Brown,"2022-01-13",72,MX,1,208.56,208.56
4890,A,Deborah Bush,"2020-03-07",31,MX,3,527.93,175.98
4892,A,Brian Moore,"2025-01-02",75,SG,1,222.65,222.65
4898,A,Victor Mullins,"2025-02-28",72,PL,1,32.18,32.18
4899,B,Mr. Steven Parker PhD,"2021-05-09",22,DE,1,173.08,173.08
4906,A,Nathaniel Sellers,"2021-05-23",73,US,1,186.18,186.18
4907,B,Matthew Contreras,"2024-02-09",37,US,3,352.71,117.57
4908,A,Clifford Watson,"2024-10-10",44,FR,1,23.23,23.23
4920,A,Amanda Barnes,"2021-01-14",45,US,1,173.78,173.78
4926,A,Justin Lawson,"2022-08-29",46,US,1,21.64,21.64
4927,B,Terry Serrano,"2020-01-16",37,AU,3,210.61,70.2
4931,B,Virginia Lee,"2024-10-28",32,US,1,174.72,174.72
4932,A,Michelle Nelson,"2023-04-25",60,CA,2,187.37,93.68
4934,A,Christine Fox,"2022-09-27",23,IN,1,787.02,787.02
4940,A,Nathan Martin,"2022-02-06",48,JP,2,315.09,157.54
4941,B,Aaron Taylor,"2020-12-23",54,CA,1,25.64,25.64
4942,A,Ryan Pruitt,"2023-04-05",74,US,1,170.09,170.09
4947,B,Francisco Espinoza,"2024-05-07",67,ES,2,85.01,42.51
4948,A,Lindsey Wilson,"2023-01-28",37,BR,1,104.6,104.6
4950,A,Jeremy Sanchez,"2021-06-03",26,DE,2,709.59,354.79
4954,A,Larry Lee,"2022-03-17",41,IN,1,42.86,42.86
4959,B,Kelly Villarreal,"2025-09-04",42,US,3,1025.51,341.84
4960,A,Amy Deleon,"2020-10-24",69,DE,2,257.91,128.95
4962,A,Jamie Freeman,"2024-05-05",55,BR,1,14.02,14.02
4963,B,Jared Gutierrez,"2024-04-10",47,BR,4,327.14,81.79
4964,A,Joshua Torres,"2024-10-10",61,MX,1,77.31,77.31
4975,B,Jordan Carter,"2025-07-26",48,CA,2,335.71,167.86
4977,B,Stephanie Cooke,"2022-06-09",73,GB,2,325.93,162.97
4981,B,James Smith,"2020-11-20",46,US,1,56.54,56.54
4983,B,Michael West,"2023-01-12",19,SE,3,54.34,18.11
4986,A,Ashley Jackson MD,"2025-07-05",62,SG,1,495.58,495.58
4989,B,Lisa Davila,"2022-02-14",32,BR,1,72.63,72.63
4990,A,Ricky Kennedy,"2020-12-30",61,MX,1,168.84,168.84
4993,B,Dustin Mata,"2024-01-04",59,JP,2,163.32,81.66
5002,A,Haley Maxwell,"2023-09-27",43,FR,2,325.37,162.68
5003,B,Kent Griffin,"2021-09-01",50,BR,1,257.35,257.35
5005,B,Dwayne Cross,"2023-12-25",69,AE,1,122.42,122.42
5008,A,Catherine Cohen,"2021-01-06",67,JP,2,54.25,27.12
5010,A,Jody Miller,"2020-04-17",41,MX,1,629.74,629.74
5012,A,Matthew Knight,"2020-11-11",75,FR,2,100.36,50.18
5017,B,Emma Yoder,"2022-11-06",28,AU,1,42.36,42.36
5018,A,Amanda Bernard,"2024-06-05",47,BR,2,58.72,29.36
5021,B,Julie Henderson,"2021-08-11",51,BR,1,283.94,283.94
5023,B,Dennis Russell,"2025-05-20",20,GB,2,199.69,99.85
5026,A,Sharon Young,"2025-03-27",65,US,3,67.75,22.58
5032,A,Sara James,"2021-10-12",59,AU,2,366.83,183.41
5034,A,Jessica Coleman,"2022-04-17",61,US,1,37.18,37.18
5035,B,Fred Patterson,"2022-12-05",71,US,3,249.26,83.09
5038,A,Raven Phillips,"2024-11-23",49,US,1,137.45,137.45
5039,B,Mark Wood,"2021-04-30",51,ES,1,31.64,31.64
5040,A,Justin Cunningham,"2020-01-06",52,AU,2,178.95,89.47
5042,A,Michelle Mendez,"2020-10-15",52,US,1,39.27,39.27
5045,B,Courtney Taylor,"2023-04-29",48,US,1,26.4,26.4
5047,B,Christopher Boyd,"2023-07-26",33,BR,2,74.35,37.18
5051,B,Mary Stone,"2024-10-22",49,US,1,85.46,85.46
5053,B,Jason Foster,"2020-10-04",63,DE,1,177.22,177.22
5054,A,Sarah Hall,"2023-12-15",30,BR,2,174.17,87.08
5061,B,Steven Lowe,"2023-11-20",71,IN,2,155.95,77.98
5065,B,Mary Nguyen,"2024-11-05",57,SE,1,109.31,109.31
5066,A,Kerry Tucker,"2021-03-30",45,US,2,66.17,33.09
5069,B,Olivia Sanders,"2025-05-26",65,AE,1,23.07,23.07
5070,A,Martin Bailey,"2023-11-02",72,SG,2,120.53,60.26
5072,A,Charles Gray,"2022-11-02",63,GB,1,96.78,96.78
5086,A,Crystal Parker,"2024-08-23",50,JP,1,30.82,30.82
5091,B,Travis Thornton,"2020-01-22",75,DE,2,625.82,312.91
5092,A,Victor Quinn,"2022-05-15",36,AU,1,280.01,280.01
5098,A,Ms. Kimberly Hardy,"2023-09-04",54,BR,2,326.44,163.22
5103,B,Thomas White,"2021-08-26",46,CA,1,235.25,235.25
5104,A,Debra Tucker,"2025-03-21",22,FR,1,153.07,153.07
5110,A,Ashley Walker,"2025-03-15",28,SG,1,216.36,216.36
5115,B,Elaine Hicks,"2023-05-07",28,CA,2,644.0,322.0
5117,B,Victor Whitney,"2025-01-06",47,SG,2,415.35,207.67
5119,B,Candice Jennings,"2020-09-04",34,GB,2,80.69,40.35
5122,A,Carolyn Ford,"2020-05-27",46,GB,1,122.56,122.56
5125,B,Andres Vang,"2025-08-10",61,IN,1,55.45,55.45
5130,A,Heather Bridges,"2020-01-27",34,ZA,1,71.73,71.73
5131,B,Michael Butler,"2023-01-07",20,AU,1,273.7,273.7
5132,A,Mary Clark,"2021-05-16",59,AU,1,44.27,44.27
5133,B,Danny Warner,"2024-02-15",45,AU,3,558.97,186.32
5134,A,Michele Adams,"2022-05-13",56,IN,1,143.75,143.75
5137,B,Hunter Elliott,"2022-06-10",55,ES,3,182.15,60.72
5140,A,Melissa Stafford,"2020-09-06",64,DE,1,30.76,30.76
5143,B,George Schmidt,"2021-12-07",37,US,1,202.1,202.1
5148,A,Amy Flores,"2025-08-13",52,ES,4,451.51,112.88
5153,B,Steven Burns,"2020-06-24",49,ES,2,136.92,68.46
5155,B,Nicole Stanley,"2022-11-11",65,MX,2,66.62,33.31
5160,A,Gina Thornton,"2020-09-09",64,DE,1,332.19,332.19
5162,A,William Robinson,"2020-09-01",50,NL,1,36.81,36.81
5164,A,Brian Scott,"2020-03-08",45,IN,1,664.56,664.56
5165,B,Michael Bates,"2024-07-16",39,AE,1,67.78,67.78
5166,A,Taylor Clark,"2023-10-11",65,US,2,203.82,101.91
5171,B,Angela Burnett,"2020-07-22",73,FR,1,281.6,281.6
5172,A,Christopher Macdonald,"2020-10-23",34,NL,1,31.51,31.51
5175,B,Kaitlyn Walls,"2020-09-16",41,CA,2,144.51,72.25
5177,B,Laura Hunter,"2023-12-05",55,IN,1,78.9,78.9
5178,A,John Hutchinson,"2021-01-09",49,BR,2,30.9,15.45
5185,B,Tony Stevens,"2020-05-19",30,US,1,82.71,82.71
5187,B,Glenn Wells,"2022-07-22",36,MX,1,31.42,31.42
5188,A,James Patterson MD,"2021-10-17",71,ES,3,424.38,141.46
5189,B,Erica Gomez,"2025-05-31",63,MX,1,106.16,106.16
5190,A,Christopher Griffin MD,"2020-09-01",46,SE,1,47.0,47.0
5194,A,Matthew Zamora,"2022-03-28",49,MX,1,40.78,40.78
5198,A,Rose Torres,"2024-04-21",28,MX,3,140.84,46.95
5200,A,Monica Griffin,"2025-10-06",54,GB,2,298.46,149.23
5201,B,Mary Gallagher,"2020-10-14",25,MX,1,60.4,60.4
5203,B,Erin Lloyd,"2021-12-22",72,SG,1,38.79,38.79
5205,B,Lisa Gardner,"2023-07-14",36,IN,2,119.53,59.76
5212,A,Aaron Stanton,"2023-10-23",36,DE,1,189.02,189.02
5213,B,Erika Ramos,"2023-05-27",56,GB,2,235.0,117.5
5220,A,Stacey King,"2020-05-12",33,DE,1,12.73,12.73
5223,B,Travis Robbins,"2020-01-05",67,NL,2,51.44,25.72
5226,A,Susan Jacobs,"2024-06-03",55,SE,1,185.49,185.49
5229,B,Francisco Taylor,"2022-08-14",33,SG,2,241.72,120.86
5234,A,Megan Gibbs,"2023-07-14",33,US,3,184.34,61.45
5248,A,Christopher Mcdaniel,"2021-01-15",30,ES,1,119.93,119.93
5250,A,Courtney Flynn,"2022-01-19",31,BR,2,311.93,155.97
5271,B,Rodney Macias,"2020-10-17",48,JP,1,15.82,15.82
5279,B,Holly Williams,"2020-11-07",18,JP,2,537.21,268.6
5280,A,Karen Cunningham,"2020-05-21",75,GB,2,672.77,336.39
5293,B,Aaron Edwards,"2022-08-20",31,DE,1,29.44,29.44
5294,A,Alan Gibson,"2025-06-12",57,JP,1,183.17,183.17
5297,B,David Martin,"2025-07-15",21,CA,2,164.67,82.33
5299,B,Jennifer Richardson,"2020-08-22",37,JP,1,126.6,126.6
5301,B,Michael Nguyen,"2023-05-05",33,AU,1,61.79,61.79
5304,A,Wesley Cruz,"2024-10-14",56,JP,2,255.94,127.97
5306,A,Valerie Snow,"2023-04-01",49,AU,2,156.31,78.15
5310,A,Brian Franco,"2021-04-04",30,US,1,167.13,167.13
5317,B,Jessica Brown,"2025-08-02",75,MX,1,291.2,291.2
5318,A,Troy Lee,"2024-06-15",62,MX,2,275.42,137.71
5326,A,Joy Weeks,"2022-09-19",55,US,1,106.91,106.91
5328,A,Kelly Johnson,"2025-05-17",19,MX,1,120.42,120.42
5331,B,Molly Gonzalez,"2020-10-25",39,DE,2,190.56,95.28
5338,A,Taylor Morgan,"2020-08-22",19,AU,1,54.13,54.13
5339,B,Jeremy Hogan,"2022-06-21",59,US,2,411.61,205.81
5341,B,April Chan,"2024-09-03",31,MX,1,86.28,86.28
5357,B,Roberto Allen,"2025-08-07",67,IN,2,110.31,55.15
5358,A,Tina Haas,"2023-08-23",35,US,1,441.69,441.69
5359,B,Christopher Johnson,"2024-02-01",38,MX,1,96.1,96.1
5362,A,Barbara Vargas,"2024-11-02",69,IN,1,193.43,193.43
5364,A,Amy Stokes,"2025-08-19",72,FR,1,278.39,278.39
5365,B,Edward Mcdonald,"2024-06-27",57,SG,1,99.05,99.05
5367,B,Logan Nelson,"2025-05-06",65,MX,1,15.01,15.01
5370,A,Barry Cisneros,"2022-03-30",50,IN,3,412.3,137.43
5371,B,Mary Hendricks,"2023-09-22",40,JP,1,195.53,195.53
5374,A,Olivia Gilbert,"2023-05-17",35,GB,2,823.67,411.83
5375,B,Harold Luna,"2022-01-03",65,JP,1,313.61,313.61
5377,B,Tamara Henderson,"2021-01-31",41,SG,2,444.26,222.13
5381,B,Stephanie Green,"2025-08-28",33,BR,2,81.6,40.8
5391,B,Barry Tucker,"2023-01-25",24,SE,1,748.77,748.77
5392,A,Jonathan Stephens,"2025-06-25",53,AU,2,175.32,87.66
5401,B,Anne Guerrero,"2025-06-16",18,IN,3,218.32,72.77
5402,A,Lindsey Kennedy,"2020-03-06",43,AU,2,307.77,153.88
5405,B,Tonya Byrd,"2024-05-05",53,DE,1,64.29,64.29
5411,B,Jose Moore,"2024-04-01",68,IN,1,100.29,100.29
5413,B,Kimberly Harvey,"2021-11-30",20,US,1,87.0,87.0
5415,B,Stephanie Johnson,"2022-07-01",49,MX,2,370.65,185.33
5416,A,Mariah Duncan,"2020-06-06",30,DE,1,184.77,184.77
5418,A,Alexandria Dixon,"2022-11-19",21,DE,1,39.25,39.25
5419,B,Timothy Russell,"2020-12-28",28,NL,2,290.41,145.2
5420,A,Matthew Curtis,"2020-07-28",34,US,2,136.68,68.34
5421,B,Katie Bailey,"2022-07-13",44,NL,1,54.88,54.88
5423,B,Jacqueline Lozano,"2020-03-23",33,IN,1,53.96,53.96
5424,A,Charles Roberts,"2022-09-10",56,US,1,32.05,32.05
5427,B,David Phillips,"2022-11-22",66,ZA,1,543.59,543.59
5431,B,Daniel Christensen,"2025-03-21",74,US,1,201.26,201.26
5434,A,Todd Jones,"2022-07-08",65,SG,2,181.65,90.83
5435,B,Ms. Renee Murray,"2020-12-15",35,CA,4,221.65,55.41
5438,A,Sonya Schneider,"2021-06-21",21,AU,1,269.78,269.78
5446,A,Robert Martinez,"2022-10-11",40,ES,1,277.65,277.65
5447,B,Dale Patton,"2025-05-25",56,US,1,78.93,78.93
5448,A,Cory Long,"2024-02-08",28,GB,1,57.64,57.64
5450,A,Terry Miller,"2021-08-09",73,IN,4,719.62,179.9
5455,B,Lori Andrade,"2025-03-10",35,FR,1,279.24,279.24
5459,B,Brett Keller,"2022-08-21",70,ES,2,245.12,122.56
5460,A,Paula Johnson,"2022-09-21",35,MX,2,205.65,102.83
5462,A,Darren Ruiz,"2025-08-08",23,US,1,56.78,56.78
5463,B,Charles Schaefer,"2020-06-15",54,BR,1,205.55,205.55
5464,A,Eileen Grimes MD,"2024-11-16",41,JP,1,28.87,28.87
5467,B,Randy Nguyen,"2021-04-19",67,DE,1,128.71,128.71
5476,A,Seth Mercado,"2022-02-27",42,SG,1,132.54,132.54
5481,B,Joan Fitzpatrick,"2025-06-28",75,US,1,236.78,236.78
5484,A,Michael Porter,"2020-03-08",62,SE,1,179.26,179.26
5487,B,Anna Charles,"2024-04-10",28,BR,1,59.49,59.49
5489,B,James Mccarthy,"2022-01-10",72,AE,2,160.17,80.09
5498,A,Wendy Leblanc,"2024-03-11",70,AU,2,781.03,390.51
5505,B,Ricky Barr,"2024-04-29",23,IN,2,374.38,187.19
5506,A,Brittany Lopez,"2022-01-02",24,ES,1,401.8,401.8
5508,A,Theresa Hardin,"2022-03-09",39,JP,1,39.78,39.78
5511,B,Gerald Clark,"2024-08-26",66,AU,1,94.91,94.91
5512,A,Lisa Morales,"2021-02-19",23,ES,1,54.63,54.63
5518,A,Karen Rogers,"2024-11-21",58,NL,2,373.98,186.99
5519,B,Rebecca Smith,"2020-03-18",27,IN,1,17.93,17.93
5520,A,Christopher Scott,"2024-11-19",41,DE,2,47.28,23.64
5523,B,Chris Crane,"2022-03-14",18,SE,1,137.26,137.26
5527,B,Jennifer Miles,"2023-09-29",68,BR,1,254.94,254.94
5531,B,Benjamin Gomez,"2024-12-18",70,ES,1,193.9,193.9
5533,B,Helen Parsons,"2025-07-12",39,MX,1,21.48,21.48
5535,B,Ricky Holt,"2023-05-01",19,IN,1,116.75,116.75
5537,B,Brianna Boyer DDS,"2022-05-26",23,MX,1,118.42,118.42
5545,B,Joshua Ashley,"2024-10-14",67,IN,3,237.78,79.26
5558,A,Julie Peterson,"2025-04-18",18,AE,2,78.75,39.38
5565,B,Kevin Duffy,"2021-03-07",21,JP,1,419.09,419.09
5570,A,Laura Russell,"2023-09-20",67,IN,5,412.72,82.54
5575,B,Taylor Neal,"2024-06-11",20,AE,1,181.19,181.19
5576,A,Randy Galvan,"2022-05-07",49,MX,1,219.44,219.44
5578,A,Aaron Banks,"2022-08-12",66,ES,2,324.83,162.41
5580,A,Terry Turner,"2025-07-31",46,IN,1,253.98,253.98
5581,B,Patricia Miller,"2022-07-13",72,US,1,51.57,51.57
5582,A,Jeremiah Higgins,"2025-02-19",26,AU,1,54.43,54.43
5584,A,Eric Peters,"2022-09-29",29,FR,1,216.39,216.39
5586,A,Alicia Lin,"2025-04-08",18,GB,4,78.03,19.51
5588,A,Chelsea Fuentes,"2022-03-29",50,NL,1,202.45,202.45
5591,B,Derrick Boyer,"2021-02-21",23,US,1,72.25,72.25
5592,A,Margaret Wells,"2020-10-12",67,US,2,904.57,452.28
5593,B,Linda Bates,"2022-10-29",56,BR,1,85.94,85.94
5601,B,Ryan Underwood,"2023-11-23",41,IN,2,301.27,150.63
5604,A,Robert Rios,"2023-03-04",26,GB,1,113.6,113.6
5605,B,Curtis Johnson,"2025-09-06",33,MX,4,464.48,116.12
5608,A,Wendy Howard,"2023-02-15",59,DE,2,282.87,141.44
5609,B,Todd Martinez,"2025-08-07",42,AE,1,20.86,20.86
5615,B,Alexander Lawson,"2025-08-01",21,CA,1,33.31,33.31
5619,B,Eric Roth,"2025-05-04",69,US,1,14.22,14.22
5633,B,Kevin Ortiz,"2023-04-05",65,FR,2,223.09,111.54
5634,A,Courtney Miranda,"2021-09-26",21,ES,2,589.46,294.73
5637,B,Eric Young MD,"2021-12-30",25,ZA,3,117.07,39.02
5641,B,Rebecca Hernandez,"2025-10-02",72,PL,2,361.51,180.76
5652,A,Victor Martin,"2021-05-23",74,CA,2,239.06,119.53
5655,B,Sara Hopkins,"2020-12-21",43,FR,1,189.14,189.14
5656,A,Amber Larson,"2024-03-07",50,BR,2,190.21,95.1
5657,B,Kimberly Mcdonald,"2021-09-14",71,AU,1,60.03,60.03
5658,A,Matthew Aguilar,"2021-10-30",53,US,2,49.89,24.94
5659,B,Evan Morgan,"2020-03-15",33,PL,1,204.33,204.33
5661,B,Jesus Scott,"2021-11-04",18,GB,1,57.76,57.76
5663,B,Emily Velazquez,"2023-11-20",46,US,1,67.39,67.39
5667,B,Tracey Adams,"2020-12-05",39,GB,1,10.64,10.64
5669,B,Ryan Williams,"2023-06-11",29,US,1,60.9,60.9
5671,B,Julie King,"2022-07-19",28,SG,3,191.4,63.8
5675,B,Joseph Wilson,"2025-10-04",60,CA,1,136.1,136.1
5683,B,Donald Parker,"2021-12-30",33,GB,1,798.61,798.61
5686,A,Emma Martin,"2021-01-23",71,US,3,588.62,196.21
5690,A,Patricia Robinson,"2021-12-02",36,AU,3,451.14,150.38
5693,B,Kelli Hernandez,"2025-07-22",65,SE,1,224.91,224.91
5694,A,Mary West PhD,"2024-01-11",19,BR,2,319.2,159.6
5696,A,Travis Russo,"2024-01-10",41,US,1,296.48,296.48
5697,B,Brandon Murray,"2025-07-22",30,US,2,299.1,149.55
5702,A,Patrick Flynn,"2021-06-12",38,JP,2,330.18,165.09
5704,A,Katherine Aguilar,"2023-05-28",26,US,1,374.86,374.86
5705,B,Sharon Phillips,"2022-12-08",74,SE,1,64.91,64.91
5706,A,John Wheeler,"2021-07-24",46,SE,2,104.23,52.12
5707,B,Bobby Taylor,"2022-04-28",48,BR,1,46.92,46.92
5708,A,Dominique Ward,"2022-06-03",70,JP,1,24.77,24.77
5710,A,Robert Preston,"2022-07-20",28,IN,5,316.19,63.24
5712,A,Harold York,"2020-04-02",62,IN,3,324.63,108.21
5715,B,Henry Morris,"2024-08-22",63,JP,2,228.88,114.44
5716,A,James Smith,"2023-01-02",38,FR,1,75.26,75.26
5718,A,Terri Fuller,"2020-05-28",54,JP,1,32.47,32.47
5724,A,Jason Shaw,"2023-10-31",33,CA,1,166.13,166.13
5732,A,Charles Wilson,"2023-03-11",37,MX,1,108.66,108.66
5733,B,Kayla Newman,"2023-06-06",39,FR,2,239.78,119.89
5741,B,Susan Davis,"2023-12-01",69,NL,2,175.5,87.75
5744,A,Lacey Gomez,"2025-04-19",28,PL,1,404.0,404.0
5745,B,Shannon Wong,"2023-03-08",66,US,2,316.26,158.13
5751,B,Megan Hall,"2022-11-11",68,US,2,122.3,61.15
5752,A,Curtis Wright,"2020-11-15",23,NL,3,527.03,175.68
5755,B,Crystal Allen,"2024-09-07",69,MX,1,42.22,42.22
5756,A,Samantha Blake,"2024-05-16",41,FR,1,376.12,376.12
5757,B,Hannah Frost,"2022-12-11",42,IN,2,84.12,42.06
5759,B,Anthony Gonzalez,"2023-01-23",43,AU,2,449.18,224.59
5762,A,William Smith,"2021-04-20",71,AU,3,207.32,69.11
5763,B,Emma French,"2024-12-30",46,GB,1,74.3,74.3
5767,B,Joshua Farmer,"2020-07-21",65,SE,2,283.43,141.71
5768,A,Mark Baxter,"2021-05-06",34,NL,2,614.53,307.26
5771,B,Melissa Dennis,"2022-10-21",61,SG,2,65.71,32.85
5772,A,Lisa Martinez,"2020-07-11",59,DE,1,551.04,551.04
5773,B,Brian Price,"2020-03-09",35,PL,1,18.52,18.52
5778,A,Johnny Yang,"2023-07-14",21,IN,2,486.87,243.44
5779,B,Jacob Freeman,"2021-10-16",31,JP,1,179.28,179.28
5780,A,Becky Brown PhD,"2024-05-14",67,BR,2,47.09,23.55
5783,B,Katie Huffman,"2023-07-10",24,FR,1,70.45,70.45
5785,B,Victoria Flores,"2022-05-01",71,BR,1,122.09,122.09
5786,A,Anna Ramos,"2023-12-20",73,FR,2,455.48,227.74
5790,A,Victoria Adams,"2022-04-13",52,AU,1,252.22,252.22
5791,B,Jonathan Berry,"2022-05-07",69,AE,1,365.98,365.98
5794,A,John Hamilton,"2023-10-07",54,NL,1,442.9,442.9
5800,A,Megan Jones,"2024-11-01",55,SG,1,160.76,160.76
5801,B,Joseph Ortiz,"2023-07-04",26,CA,2,180.09,90.04
5806,A,Amanda Harvey,"2022-03-12",61,AU,1,174.7,174.7
5807,B,Brent Hays,"2021-03-12",23,MX,1,102.16,102.16
5810,A,Phillip Meyer,"2022-08-24",26,NL,1,45.61,45.61
5811,B,Aaron Herrera,"2025-04-19",70,IN,1,186.87,186.87
5812,A,Kelsey Garcia,"2020-04-12",68,ES,2,105.58,52.79
5816,A,Katherine Rodriguez,"2024-12-29",22,AU,1,41.24,41.24
5817,B,Amy Sanchez,"2025-05-29",66,FR,1,55.23,55.23
5820,A,Tiffany Barrera,"2022-06-19",52,FR,1,91.67,91.67
5821,B,Jason Tran,"2024-12-14",74,US,1,316.26,316.26
5823,B,Jasmine Benitez,"2024-09-13",75,US,1,25.73,25.73
5826,A,Kimberly Jones,"2023-09-08",48,DE,1,363.84,363.84
5828,A,Erika Santiago,"2021-09-14",46,BR,1,87.26,87.26
5831,B,Linda Lawson,"2023-08-28",23,GB,1,15.43,15.43
5833,B,Adam Benitez,"2020-11-18",52,CA,2,141.23,70.61
5836,A,Valerie Sanchez,"2022-12-11",57,IN,3,330.18,110.06
5847,B,Laura Clark,"2020-04-04",72,JP,2,75.76,37.88
5848,A,Michelle Henson,"2021-05-02",49,GB,3,277.38,92.46
5850,A,Charlene Gomez,"2021-09-22",66,SG,2,123.84,61.92
5854,A,Maria Lopez,"2021-11-16",48,AU,1,32.91,32.91
5855,B,Crystal Davis,"2020-05-23",19,BR,3,147.51,49.17
5856,A,David Sanchez,"2023-04-03",54,AU,1,58.88,58.88
5857,B,Jennifer Berger,"2021-09-08",48,GB,1,11.75,11.75
5858,A,Ashlee Cook,"2023-04-01",62,AU,2,100.48,50.24
5859,B,Emily Padilla,"2021-01-28",74,US,1,22.22,22.22
5865,B,Robert Schmidt,"2023-12-02",31,ZA,4,827.12,206.78
5866,A,Mark Davis,"2025-08-05",34,US,1,176.19,176.19
5868,A,Thomas Wood,"2020-10-06",43,IN,2,154.02,77.01
5869,B,Kathleen Allen,"2020-03-05",58,US,1,46.81,46.81
5871,B,Gregory Johnston,"2021-07-25",54,MX,1,12.37,12.37
5873,B,Matthew Green,"2021-09-25",72,DE,2,236.25,118.13
5880,A,Levi Hobbs,"2023-06-03",73,US,2,131.12,65.56
5886,A,Debra Perez,"2020-06-04",34,MX,2,162.31,81.15
5887,B,Mark Herrera,"2022-12-22",41,US,1,176.52,176.52
